generation,N_shifts,logPrior,logLik,eventRate,acceptRate
177000,3,-4.78415,-541.845,1.20703,0.393917
178000,5,-6.36507,-533.043,6.31544,0.361
179000,5,-3.03306,-535.029,2.75645,0.393
180000,6,-2.08585,-537.873,2.52296,0.366
181000,3,-4.79458,-543.633,2.33371,0.3597
182000,7,-1.58522,-540.237,3.10168,0.374
183000,8,-1.85204,-535.377,7.74651,0.44
184000,9,-2.29514,-540.237,7.74893,0.413
185000,5,-7.79146,-536.198,2.63538,0.396
186000,7,-2.18196,-545.716,6.44912,0.4155
187000,7,-3.65147,-537.571,4.77512,0.385
188000,8,-3.76858,-541.008,3.56732,0.366
189000,8,-2.27806,-543.736,4.49719,0.38925
190000,9,-4.96133,-536.616,6.2829,0.424
191000,3,-5.73719,-548.216,1.9448,0.40725
192000,7,-9.79267,-536.607,5.89244,0.408
193000,4,-3.79083,-537.711,2.90491,0.348
194000,3,-3.45761,-549.074,2.9444,0.393389
195000,2,-2.49379,-551.869,0.922142,0.36
196000,3,-0.801833,-544.865,2.94411,0.362
197000,4,-1.16577,-544.727,2.30456,0.397
198000,4,-2.78095,-541.454,2.62934,0.351
199000,5,-0.406779,-541.263,3.45249,0.409
200000,3,-0.485695,-543.215,0.594958,0.416
201000,5,-1.59397,-541.885,5.19204,0.4202
202000,6,-7.20366,-552.254,2.88437,0.4
203000,5,0.581624,-546.42,2.93429,0.442
204000,3,-1.15304,-553.335,2.70125,0.367
205000,4,-1.26567,-543.2,2.33072,0.382765
206000,2,-1.86196,-543.752,0.373514,0.375
207000,5,0.374611,-533.747,1.84942,0.4175
208000,3,-3.50615,-543.475,1.63791,0.3984
209000,2,-2.7227,-545.289,0.951943,0.320333
210000,4,-4.06196,-547.079,4.63909,0.369
211000,2,-3.62784,-546.155,0.543795,0.371
212000,2,-3.22281,-546.139,1.44479,0.28
213000,2,-1.4678,-550.003,0.925058,0.353111
214000,3,-0.0376075,-552.216,2.30834,0.369
215000,5,-0.846965,-552.981,4.84416,0.399
216000,4,1.28448,-544.82,2.50581,0.433
217000,4,0.0199387,-544.346,2.6719,0.394
218000,3,-2.54839,-540.447,2.11078,0.42
219000,3,-3.40104,-539.479,1.68115,0.345
220000,3,-5.5818,-542.451,1.78958,0.32
221000,2,-6.1491,-548.317,2.24705,0.374308
222000,2,-4.81349,-547.661,2.35053,0.324
223000,2,-3.06255,-548.541,2.58548,0.374437
224000,1,-4.70069,-553.007,0.907381,0.33675
225000,2,-5.12864,-547.717,2.89771,0.357
226000,3,-6.92795,-543.692,3.64301,0.397
227000,4,-5.18669,-536.982,3.99053,0.399
228000,4,-1.10928,-545.12,3.50675,0.3614
229000,4,1.2902,-545.616,2.41774,0.397
230000,5,-3.21001,-544.254,3.68621,0.435
231000,7,-2.37642,-548.763,3.9495,0.378571
232000,4,-3.0823,-535.836,4.19376,0.4108
233000,4,-5.11926,-534.058,3.46259,0.332
234000,6,-2.22853,-545,4.51935,0.371714
235000,4,-6.1367,-539.739,7.25307,0.358
236000,6,-1.5226,-540.874,3.90531,0.399
237000,4,-1.10816,-547.95,2.26146,0.394
238000,3,-4.0908,-549.945,2.0685,0.413
239000,5,-3.40344,-539.168,5.86903,0.403167
240000,4,-1.93695,-537.768,3.63695,0.397
241000,7,-2.93582,-538.846,4.66997,0.411
242000,9,-0.837912,-542.168,6.79192,0.424083
243000,5,-3.97,-547.648,4.15098,0.408
244000,5,-6.15498,-535.31,3.66054,0.411
245000,4,-4.90697,-545.401,1.83209,0.419286
246000,5,-2.89918,-545.446,3.99589,0.374
247000,4,-3.50558,-545.226,5.455,0.394
248000,5,0.0359735,-543.108,2.13325,0.401
249000,5,-0.802234,-543.602,3.1863,0.386364
250000,3,0.699029,-547.122,0.872409,0.419143
251000,3,-3.58935,-546.092,2.83809,0.416
252000,4,-2.14123,-545.135,3.02407,0.36
253000,3,-2.37469,-546.88,2.53299,0.399
254000,3,-3.4167,-544.083,1.5143,0.3481
255000,4,-2.71265,-550.55,2.25615,0.390143
256000,3,-6.41428,-553.049,5.37875,0.39
257000,4,-1.75433,-548.145,2.96344,0.383
258000,4,-5.1465,-536.146,1.31327,0.371222
259000,4,-1.39925,-542.116,2.6224,0.425833
260000,5,1.05759,-543.253,1.51731,0.437
261000,3,-6.33509,-545.905,1.98956,0.45
262000,7,-4.25736,-535.962,2.90731,0.374875
263000,7,-6.82631,-539.707,7.25963,0.355
264000,7,-4.91307,-539.776,5.05215,0.41
265000,7,-1.07685,-543.006,4.46696,0.445
266000,6,-3.86627,-541.055,7.41075,0.382
267000,2,-5.28147,-549.32,4.09097,0.3905
268000,3,-2.20741,-546.284,1.30403,0.333
269000,2,-4.68075,-547.761,2.11927,0.373
270000,3,-3.21576,-546.057,2.08917,0.354083
271000,3,-2.26971,-543.147,3.14986,0.393
272000,5,-4.19264,-538.512,4.68308,0.375
273000,2,-4.93417,-552.349,3.95018,0.382
274000,5,-2.92206,-534.283,1.53045,0.379625
275000,3,-4.34342,-546.313,1.57847,0.384
276000,4,-10.0682,-536.369,2.32352,0.38975
277000,4,-9.52533,-531.648,3.51027,0.344
278000,3,-1.3276,-547.092,2.8011,0.385941
279000,4,-3.08898,-549.622,2.46829,0.406
280000,3,0.247132,-545.011,1.52566,0.402
281000,5,1.40934,-543.663,3.76187,0.423
282000,3,-3.20263,-544.762,2.66289,0.406
283000,3,-4.3288,-542.856,3.72824,0.417
284000,4,-5.12117,-544.117,2.06364,0.3489
285000,8,-1.41028,-544.615,3.29422,0.4545
286000,7,-1.79312,-542.991,7.10833,0.441
287000,7,-4.62975,-541.169,5.97565,0.423
288000,6,-0.487022,-541.829,2.84323,0.393
289000,4,0.0144593,-543.931,3.03398,0.4175
290000,8,-9.96225,-533.098,10.1675,0.349538
291000,5,-4.71081,-543.746,2.7521,0.423333
292000,6,-0.679632,-538.321,3.39298,0.407
293000,6,-5.42821,-539.582,8.00469,0.44
294000,5,-2.46927,-540.481,2.3639,0.413
295000,5,-6.04274,-537.533,4.13397,0.401
296000,8,-2.08697,-539.428,9.61835,0.414
297000,2,-3.13588,-551.785,2.80807,0.385714
298000,5,0.507554,-550.095,6.06304,0.413
299000,3,-2.2074,-545.528,1.01281,0.424667
300000,3,-1.43129,-545.346,1.35409,0.4125
301000,6,-5.66314,-541.386,4.41098,0.367333
302000,4,-3.4012,-542.739,4.81485,0.413
303000,6,-2.81908,-539.315,2.39415,0.434
304000,6,0.280785,-542.791,2.74017,0.4208
305000,6,-3.95147,-546.744,2.31794,0.428
306000,4,-3.68049,-538.042,1.31999,0.399
307000,3,-7.13112,-540.676,4.21092,0.338
308000,5,-2.61165,-538.93,2.7685,0.34
309000,5,-1.46524,-547.036,4.15589,0.4208
310000,4,-3.45362,-544.429,1.42094,0.365
311000,4,-1.07624,-545.056,2.08385,0.364286
312000,5,-2.24372,-538.801,4.69851,0.393
313000,2,-5.31451,-548.285,1.72496,0.36275
314000,2,-4.47974,-548.461,1.64186,0.319
315000,3,-4.40906,-547.213,2.43009,0.351
316000,4,-10.4599,-544.031,4.6446,0.381
317000,4,-4.63251,-536.188,1.79086,0.344
318000,5,-5.13683,-532.679,1.8737,0.424
319000,2,-6.3519,-546.559,4.49117,0.385429
320000,4,-6.08111,-546.141,5.74901,0.3967
321000,4,-4.13555,-546.928,1.56376,0.365
322000,5,-2.95314,-544.472,2.19316,0.399182
323000,4,-6.8941,-544.294,5.23072,0.35
324000,3,-5.18129,-545.77,2.52571,0.3825
325000,3,-3.9687,-546.995,2.727,0.38975
326000,4,-7.26135,-542.268,2.96069,0.404
327000,3,-6.21237,-549.658,2.46018,0.375
328000,2,-4.9446,-548.319,0.606479,0.3616
329000,3,-5.03603,-544.737,2.14162,0.349
330000,3,-5.9632,-544.748,2.43639,0.375
331000,3,-6.74955,-544.559,2.83025,0.368
332000,1,-7.68517,-553.608,1.29735,0.296125
333000,3,-8.57643,-548.531,2.3735,0.387167
334000,7,-7.88866,-549.55,4.64812,0.3535
335000,9,1.8425,-535.592,5.0869,0.37325
336000,2,-5.10051,-545.818,3.02192,0.362722
337000,4,-9.91743,-538.209,4.48748,0.367
338000,4,-6.55001,-541.882,3.42941,0.331
339000,2,-6.27981,-550.203,0.882958,0.3338
340000,6,-11.9287,-537.77,4.41035,0.388571
341000,6,-2.26786,-533.713,1.85751,0.398
342000,2,-4.99778,-547.165,1.47083,0.319
343000,5,-1.52979,-539.278,2.86393,0.411
344000,6,-2.30057,-533.21,6.87241,0.403
345000,3,-2.58363,-541.767,2.49787,0.33
346000,4,-2.673,-542.689,2.38818,0.373
347000,6,0.491781,-538.489,2.4336,0.406333
